Biorritmos (19xx)(-);;Unknown
Biorytme (1982)(-);;Unknown
BK CardFile v2.3c (1994)(Inforcom);;Unknown
Blast Toolkit (1985)(Oxford Computer Systems);;Unknown
Blok Load Iss. 3 (1989)(Z80 Pros);;Unknown
Bob's Easy Microdrive Loader (19xx)(-);;Unknown
Boot 128 to 48 (19xx)(Proxima Software);;Unknown
Buget Manager (1982)(Phipps Associates);;Unknown
Calculo Mercantil (19xx)(-);;Unknown
Calendario (19xx)(-);;Unknown
Caratula (19xx)(-);;Unknown
Caratulas (19xx)(-);;Unknown
Cargador Hex (19xx)(-);;Unknown
Cash Book (1992)(Sinclair User);;Unknown
Ceros en Funcion (19xx)(-);;Unknown
Char Keszlet Kezdocime (19xx)(-);;Unknown
Character Set (1989)(Purv);;Unknown
Chars 20 (19xx)(-);;Unknown
Chinesisches Horoskop (19xx)(Heinz A. Sebald);;Unknown
CIRC (1990)(Chezron Software);;Unknown
Clave (19xx)(Juan Palacio);;Unknown
Codigo Z80 (1983)(Gustavo Marin);;Unknown
Colorful v1.0 (1999)(Moroz);;Unknown
Compactbyt (1984)(A. Cano);;Unknown
Compositor (19xx)(-);;Unknown
Control Trafico Ferroviario (19xx)(-);;Unknown
Conway's Death (1998)(CSSCGC);;Unknown
Copier-128k (19xx)(-);;Unknown
Copy 128 v3.0 (1989)(Kato);;Unknown
Copy Bas (19xx)(-);;Unknown
Copy Br (1983)(M.P. Sun);;Unknown
Copy Cat (1983)(M.P. Sun);;Unknown
Copy Tape 3 (19xx)(-);;Unknown
Countdown (1997)(CSSCGC);;Unknown
CP Software Speech (1982)(CP Software);;Unknown
CPEL (1997)(CSSCGC);;Unknown
CP-M Plus v1.0 (1988)(Locomotive Software);;Unknown
Cracker (1983)(Bill Harper);;Unknown
Cracker (1999)(Vrcholi);;Unknown
Cracker v3.42 (1990)(D.J. Stepanenko);;Unknown
Cracker v3.42H (1990)(D.J. Stepanenko);;Unknown
Credit Calculator (1996)(CSSCGC);;Unknown
Currah MicroSpeech - Compiling Words (1983)(Currah Computer Components);;Unknown
Danafrun (19xx)(-);;Unknown
Data File (1982)(P.C. Forster);;Unknown
Data-Skip Videoface (1987)(P.M.S);;Unknown
Desensamblador (19xx)(-);;Unknown
Desensamblador 2 (19xx)(-);;Unknown
Dibujo (1986)(C. Rodriguez);;Unknown
Didaktik M - Intro Tape (1991)(Ultrasoft);;Unknown
Dietas - Salud (1985)(Boalox Informatica);;Unknown
Digitiser (19xx)(-);;Unknown
Disassembler (1984)(Simplesoft);;Unknown
Disassembler 16 (19xx)(-);;Unknown
Disk Editor v1.1 (1997)(M.V. Spiridonenko);;Unknown
DK'Tronics Light Pen - Calibration (1983)(DK'Tronics);;Unknown
Dobro Jutro Programiranje (1985)(Suzy Soft);;Unknown
DT Plus Tool (19xx)(-);;Unknown
Dumpy Demo (1985)(Bradway Software);;Unknown
Dynamic 48 (1985)(Janez Jaklic);;Unknown
Editas Assembler (1983)(Oxford Computer Publishing);;Unknown
Editor de Codigo Maquina (19xx)(-);;Unknown
Ekezet (19xx)(-);;Unknown
Engleski (1986)(Nikola Alivojvodic);;Unknown
English-Russian Dictionary (1997)(Rylskih-ICB);;Unknown
Enigma Editor (19xx)(Holburn Software);;Unknown
Flash Tracker v2.1 for SounDrive (1996)(Flash);;Unknown
Flow Chart (19xx)(-);;Unknown
Follow Me v3.1 (1990)(Prospect Software);;Unknown
Font Edit (19xx)(-);;Unknown
Font Find (19xx)(-);;Unknown
Fontaisia (1984)(Spectrasoft);;Unknown
Format Utility v2.01 (1994)(MI&DI);;Unknown
Formcalc (19xx)(Chezron Software);;Unknown
Forth v1.1a (1983)(Abersoft);;Unknown
Fractal + Bells + Tapscreen (1996)(Datasoft);;Unknown
Fractions - Two (1993)(Chezron Software);;Unknown
Frames Viewer (19xx)(-);;Unknown
Free Format v8.3 (1996)(ETC Group);;Unknown
Full and Integer Compiler (19xx)(-);;Unknown
Gargantua Copy v2.1 (1988)(Universum);;Unknown
Gasman Life v1.0 (19xx)(Matthew Westcott);;Unknown
GEN - Ensamblador +3 (1991)(MicroHobby);;Unknown
GENS3P to GENS80 Source Files Converter (1995)(Useless Soft);;Unknown
Gold Pokes Collection (1994)(AAA);;Unknown
Graficad (19xx)(-);;Unknown
Graphic Adventure Creator - Extractor (1986)(Incentive Software);;Unknown
Graphic Adventure Creator - Finisher (1986)(Incentive Software);;Unknown
Graphic Adventure Creator - Packer (1992)(Essential Myth - Your Sinclair);;Unknown
Graphic Station v1.21 (1999)(Stels);;Unknown
Graphics Reviews (19xx)(16-48 Tape Magazine);;Unknown
Gun Commander v1.06 (1999)(-);;Unknown
HB Reader (1985)(Kobrahsoft);;Unknown
Header Change II (1986)(Rolf Heinen);;Unknown
Hewle Font Editor v2.0 (2001)(Cyberpunks Unity);;Unknown
Hex Aid (19xx)(-);;Unknown
Hipocicloides y Epicicloides (19xx)(-);;Unknown
HiSoft C Review (19xx)(16-48 Tape Magazine);;Unknown
HiSoft C v1.3 (1986)(HiSoft);8252;Unknown
HiSoft Devpac v3 GENS (1983)(HiSoft);8091;Unknown
HiSoft Devpac v3 MONS (1983)(HiSoft);8091;Unknown
HiSoft Generator (19xx)(-);;Unknown
HiSoft Pascal 4 v1.5 (1983)(HiSoft);8255;Unknown
HiSoft Pascal v1.13 (1985)(HiSoft);8255;Unknown
Horizons - Bubble Sort (1982)(Sinclair Research);9230;Unknown
Horizons - Draw (1982)(Sinclair Research);9230;Unknown
Horizons - Intro (1982)(Sinclair Research);9230;Unknown
Horizons - Keyboard Tutor 1 (1982)(Sinclair Research);9230;Unknown
Horizons - Keyboard Tutor 2 (1982)(Sinclair Research);9230;Unknown
Horizons - Keyboard Tutor 3 (1982)(Sinclair Research);9230;Unknown
Horizons - Keyboard Tutor 4 (1982)(Sinclair Research);9230;Unknown
Horizons - Life (1982)(Sinclair Research);9230;Unknown
Horizons - Monte Carlo (1982)(Sinclair Research);9230;Unknown
Horizons - Waves (1982)(Sinclair Research);9230;Unknown
Horoscopo - Intro (1985)(Load 'n' Run);;Unknown
H-Relocate (19xx)(-);;Unknown
Infy - Infinite Lives Finder (1992)(Your Sinclair);;Unknown
Instrukcja Beta Basic v1.8 (1987)(W.P.K. Zielonka);;Unknown
Instrukcja HiSoft Pascal (1987)(W.P.K. Zielonka);;Unknown
Inter Mode Player v1.2 (1997)(RDG);;Unknown
Iso Copy v1.8.7 (1984)(Individual Software Service);;Unknown
Jestem Madrym Komputerkiem (19xx)(-);;Unknown
Jpeg Viewer v0.1b (1999)(Alien Factory);;Unknown
Key, The - Headerless v1H (1983)(Keysoft);;Unknown
Key, The v5 (1983)(Keysoft);;Unknown
Keys (1996)(CSSCGC);;Unknown
Kids Toy Shop (19xx)(-);;Unknown
Klaver (19xx)(-);;Unknown
Kobrah Tape Utility (19xx)(Kobrahsoft);;Unknown
Kondiciogram (19xx)(-);;Unknown
Krossword Editor v3.0 (2000)(Metabolizm);;Unknown
Lapiz de Luz (1985)(Ventamatic);;Unknown
Lego Simulator (1996)(CSSCGC);;Unknown
Lenslock Protection (19xx)(-);;Unknown
Lerm Minitape (19xx)(Lerm Software);;Unknown
Lerm Minitape 5M (19xx)(Lerm Software);;Unknown
Libro de Diario (1985)(-);;Unknown
Lmowa (19xx)(-);;Unknown
Load128B (1996)(Claus Jahn);;Unknown
Load128P (1996)(Claus Jahn);;Unknown
Load48BY (1996)(Claus Jahn);;Unknown
Load48PR (1996)(Claus Jahn);;Unknown
Logo (1992)(Your Sinclair);;Unknown
Loteria (1984)(Cu);;Unknown
L-Relocate (19xx)(-);;Unknown
Lydnr (19xx)(-);;Unknown
Machine Code Introduction (19xx)(-);;Unknown
Machine Code Test Tool (1982)(F.O. Ainley);;Unknown
Map Quiz (19xx)(-);;Unknown
Marty Shortwood Letterwriter - Deluxe Edition (19xx)(-);;Unknown
Master File - Notes (1982)(Campbell Systems);;Unknown
Matematicka Slagalica (1987)(Nikola Alivojvodic);;Unknown
Maths Solve (1983)(Rarari Software);;Unknown
MC Tutor (1985)(Hansoft);;Unknown
Mem Tester (19xx)(-);;Unknown
MGT Plus D - System Tape (1987)(Miles Gordon Technology);;Unknown
Microdrives Utility System (1984)(Sinclair User);;Unknown
Micromiron (19xx)(-);;Unknown
Micro-Print 85 Demo (1984)(Myrmidon Software);;Unknown
Mink Vadrat (19xx)(-);;Unknown
Mix (1988)(Busy Software);;Unknown
MON - Monitor de Codigo Maquina (1990)(MicroHobby);;Unknown
MON - Monitor de Codigo Maquina +3 (1990)(MicroHobby);;Unknown
Monitor (1992)(Your Sinclair);;Unknown
Morse (19xx)(Kresimir Rajacic);;Unknown
Morse Code (1995)(Vaxalon);;Unknown
Multiface Mania (1989)(Simon Owen);;Unknown
Multivariate Regression (1983)(University Software);;Unknown
Music File (19xx)(Jim Hossack);;Unknown
Music Maker (19xx)(R.E. Caplin);;Unknown
Musica (1985)(MicroHobby);;Unknown
Navrhovani Rotacnich Teles (19xx)(-);;Unknown
Neos Info 1 (19xx)(Brainwave);;Unknown
New Compiler (19xx)(-);;Unknown
New Format Copy v1.0 (1984)(Tadeusz Wilczek);;Unknown
New Format Copy v1.1 (1984)(Tadeusz Wilczek);;Unknown
Noglen 5 (19xx)(-);;Unknown
Note Invaders - Staff 1 (1983)(Chalksoft);;Unknown
Note Invaders - Staff 2 (1983)(Chalksoft);;Unknown
Noter v1.0 (2000)(Hackers Design Software);;Unknown
Omnivac - Bytes Reducer (19xx)(Ian Woof);;Unknown
Orbitas (19xx)(-);;Unknown
P.A.W. - Professional Adventure Writer - Charsets (1986)(Gilsoft International);;Unknown
P.A.W. - Professional Adventure Writer - Overlay 1 (1986)(Gilsoft International);;Unknown
P.A.W. - Professional Adventure Writer - Overlay 2 (1986)(Gilsoft International);;Unknown
P.A.W. - Professional Adventure Writer - Overlay 3 (1986)(Gilsoft International);;Unknown
P.A.W. - Professional Adventure Writer - Overlay 4 (1986)(Gilsoft International);;Unknown
P.A.W. - Professional Adventure Writer - Overlay 5 (1986)(Gilsoft International);;Unknown
P.A.W. - Professional Adventure Writer - Tewk Database (1986)(Gilsoft International);;Unknown
P.A.W. - Professional Adventure Writer vA04C (1986)(Gilsoft International);;Unknown
Paintbox - Graphics Toolkit (1985)(Print 'n' Plotter Productions);;Unknown
Partition (1983)(Griffin Software);;Unknown
PCX Viewer v1.6 (1998)(Brain Wave);;Unknown
PFiler for Cassette Users (19xx)(-);;Unknown
PFN Print - Intro (1991)(Garry Rowland);;Unknown
Phone Databook v2.03 (2000)(Moonlight);;Unknown
Picrema - Clipart (1993)(Radical Alternative Software);;Unknown
Piori (1985)(Markus Komputer);;Unknown
Pirate Copy (1984)(VJ Soft);;Unknown
Planets, The (19xx)(Garry Rowland);;Unknown
Plus 3 Expand - Disk Program (19xx)(-);;Unknown
Plus 3 Extractor (1990)(Chris Pile);;Unknown
Plus D Boot Utility (19xx)(-);;Unknown
Plus D System Tape v2 (1988)(Miles Gordon Technology);;Unknown
Pokes (19xx)(-);;Unknown
Pravila Dorozhnogo Dvizhyeniya v1.0 (2000)(Perspective Group);;Unknown
Print 'n' Plotter Jotter (19xx)(Print 'n' Plotter Productions);;Unknown
Pro Tracker v3.01 (19xx)(-);;Unknown
Pro Tracker v3.53 Mouse (1997)(Golden Disk Corporation);;Unknown
Programm fuer Akustikoppler (1985)(Wolfgang Bail);;Unknown
Programmierung der Z80 (19xx)(-);;Unknown
Quick Thinking - Robot Tables (1983)(Mirrorsoft);;Unknown
Quill Adventure System, The - Hack (19xx)(-);;Unknown
Quill Adventure System, The - Illustrator VA00 (1984)(Gilsoft International);;Unknown
Quill Adventure System, The - Intro (1984)(Gilsoft International);;Unknown
Quill Adventure System, The - Lister (19xx)(-);;Unknown
Quill Adventure System, The - Text (19xx)(-);;Unknown
Quill Database Converter (1983)(Gilsoft International);;Unknown
RamDisc-RamDOS System (1985)(Richardson Software);;Unknown
RamDisc-RamDOS System (1986)(Richardson Software);;Unknown
Random Graphics (1995)(Vaxalon);;Unknown
Random Pattern (1995)(Vaxalon);;Unknown
Real Information Packer v0.21 (2002)(Roman Petrov - Power of Sound);;Unknown
Recnik v2.0 (1986)(Dragan Marjanovic);;Unknown
Regresiona Analiza (19xx)(-);;Unknown
Relocator (19xx)(-);;Unknown
Rem Lister (19xx)(-);;Unknown
Renumber (19xx)(-);;Unknown
Rom I Rom (1984)(Radio Ventilator 202);;Unknown
RTTY (19xx)(G40IK - G40IL);;Unknown
Rund um den Kalender (1984)(B.W. Friedrich);;Unknown
RV Print 2.11 Last (2002)(Recover);;Unknown
Sample Studio v1.1 (1998)(Power Haskers Group);;Unknown
Save Load Move Machine Code Generator (1985)(M.P. Sun);;Unknown
Schreibmachinenprogramm (19xx)(-);;Unknown
Scomp (19xx)(-);;Unknown
Screen Compressor (19xx)(-);;Unknown
Screen Editor (1986)(Galaksija);;Unknown
Screen Fade (19xx)(Chezron Software);;Unknown
Screen Machine - Screen Machine 2 (1984)(Print 'n' Plotter Productions);;Unknown
Screen Machine - String Machine (1984)(Print 'n' Plotter Productions);;Unknown
Screen Machine Demo (1984)(Print 'n' Plotter Productions);;Unknown
Screen Writer (19xx)(Sinclair User);;Unknown
SE Basic v0.80a (2002)(Amstrad);;Unknown
Sex Test (19xx)(-);;Unknown
Seymour 2 - Help (1993)(Sergey Lisitsin);;Unknown
Sistemas de Ecuaciones Lineales (19xx)(-);;Unknown
SlowDOS v2.0 - Crippled Version (1997)(Dominic Morris);;Unknown
Sofkit (1983)(Softek Software International);;Unknown
Softek 'FP' Full Compiler v1.7 (1983)(Softek Software International);;Unknown
Softek 'IS' Integer Compiler v1.7 (1983)(Softek Software International);;Unknown
Sound Basic v1.7 (1985)(Mapasoft);;Unknown
Sound Master v1.1 (1986)(Igor Zrinski);;Unknown
Sound Sampler (1989)(Hamish Rust);;Unknown
Sound to Graphics (19xx)(-);;Unknown
Soundtracker v3.0 (19xx)(KSA Software);;Unknown
Spahl Copy v1.6 (1983)(Aqua Soft);;Unknown
Spahl Copy v2.6 (1983)(Aqua Soft);;Unknown
Speakuhr - Talking Watch (19xx)(-);;Unknown
Spectrum (1982)(Timex Portugal);;Unknown
Spectrum Assembler (1988)(Hamish Rust);;Unknown
Spectrum Automatic Copier (1985)(H. de Groot);;Unknown
Spectrum DBMS v1 (19xx)(-);;Unknown
Spectrum DBMS v2 (19xx)(-);;Unknown
Spectrum Forth Editor (1983)(CP Software);;Unknown
Spectrum Globeplotter, The (1986)(Personal Computer World);;Unknown
Spectrum Horoskop (19xx)(-);;Unknown
Spectrum Monitor v2.1 (1984)(Picturesque);;Unknown
Spectrum Tester (1995)(Phil Reynolds);;Unknown
Spectrum Tool Kit (19xx)(-);;Unknown
Speech (19xx)(-);;Unknown
Speedy Load (1983)(Busy Software);;Unknown
Speedy Load v2.1 (1988)(Ness Micro Systems);;Unknown
SP-MT11 v1 (1985)(Nowatech);;Unknown
Sprite Editor - Demo (1985)(Your Computer);;Unknown
Sprite Editor - Designer (1985)(Your Computer);;Unknown
Sprite Editor - Mover (1985)(Your Computer);;Unknown
SQ-Tracker +3 (1998)(T.D.M. Software);;Unknown
ST Ripper v1.1 (1993)(Dominic Morris);;Unknown
Statistics (1983)(Greg Turnbull);;Unknown
Stimpo Disassembler, The v3.0 (1989)(Gary Stimson);;Unknown
Strange Player v2.0pro (1997)(Omega Hackers Group);;Unknown
Super Amazing Filler (1997)(CSSCGC);;Unknown
Super FP Linker (1989)(Zeljko Juric);;Unknown
Super Kobrah Copy Plus v6a (19xx)(Kobrahsoft);;Unknown
Supercad (1990)(Arcot Software);;Unknown
Supercode 4 (1985)(Supersoft);;Unknown
Sys 64 Demonstration (1983)(Artic Computing);;Unknown
Sz-Pa-Tasm (1987)(Krakow);;Unknown
Tank Sums (1997)(CSSCGC);;Unknown
Tape 2 Tape (19xx)(-);;Unknown
Tape 40 (19xx)(-);;Unknown
Tape File Copy v11 (1986)(Arnost Vecerka);;Unknown
Tape File Copy v3 (1986)(Arnost Vecerka);;Unknown
Tape File Copy v6 (1986)(Arnost Vecerka);;Unknown
Tapecopy (1983)(R. Dannhoever);;Unknown
Tasword 2 - Minichars (1983)(Tasman Software);;Unknown
Tasword 2 - Tutor (1983)(Tasman Software);;Unknown
Tasword 2 (1985)(Krle Soft);;Unknown
Tasword 2 +D (1983)(Tasman Software);;Unknown
Tasword 2 to Tasword +3 Text File Converter (2000)(Useless Soft);;Unknown
Teori (19xx)(-);;Unknown
Test de Atencion (1984)(DIMensionNEW - Idealogic);;Unknown
Test Inteligencji 2 (1985)(Janusz Gajewicz);;Unknown
Test Inteligencji 3 (1985)(Janusz Gajewicz);;Unknown
Test Setup (19xx)(-);;Unknown
Text Sort (19xx)(-);;Unknown
Text View (19xx)(-);;Unknown
Thunderbasic v1.0 (1985)(Thunderteam);;Unknown
TKMC 48k (19xx)(-);;Unknown
ToBoS Fp v2.0 (1986)(Torun);;Unknown
Trace Utility - Intro (1984)(Radio Student);;Unknown
Traductor de Memoria (1987)(MicroHobby);;Unknown
Traductor de Memoria v1.0 (1990)(Antonio Bermudez);;Unknown
Traductor de Texto (1986)(Merisoft);;Unknown
Trans-Express - Cartridge to Cartridge v85.2 (1985)(Romantic Robot UK);;Unknown
Trans-Express - Microdrive to Tape v85.2 (1984)(Romantic Robot UK);;Unknown
Trans-Express - Supertrans (1984)(Romantic Robot UK);;Unknown
Trans-Express - Tape to Cartridge v85.2 (1985)(Romantic Robot UK);;Unknown
Transformaciones y Proyecciones (19xx)(Juan Sanchez);;Unknown
TR-DOS Navigator v0.67b (2002)(CityAceE);;Unknown
Trisp v3.2 (1985)(Megasoft);;Unknown
Turbo Coder v1.0 (19xx)(-);;Unknown
Turbo Compiler v1.0 - Tutorial (1991)(Jonathan Cauldwell);;Unknown
Turbo Copy (1987)(Bogdanov V.G);;Unknown
Turbo Tools (1991)(VIM Micro Systems);;Unknown
Ultifile v3.0 (1984)(Ultrasoft);;Unknown
Ultifile v4.0 (1984)(Ultrasoft);;Unknown
Ultra Sonic v1.03 (1999)(Omega Hackers Group);;Unknown
Ultrafile 6 (1984)(Juergen Stessun - Superknack);;Unknown
Ultrafile 7 (1984)(Juergen Stessun - Superknack);;Unknown
Ultrafile 8.4 (1985)(Juergen Stessun - Superknack);;Unknown
Ultrafile 8.5 (1985)(Juergen Stessun - Superknack);;Unknown
Uschi (1987)(Happy-Computer);;Unknown
User Defined Graphics (1982)(F. Ainley);;Unknown
Using Intonation (19xx)(-);;Unknown
Vertikalne Antene Stacionarne Ili Mobilne (1984)(Zdravko Kos);;Unknown
Vigo Copy v2 (1983)(Relampago de Fuego);;Unknown
Vigo Copy v2 (1993)(Relampago de Fuego);;Unknown
Virtual Z-Machine Emulator v0.60 (2001)(M.V. Vishnevsky);;Unknown
Virtual Z-Machine Emulator v0.62 (2001)(M.V. Vishnevsky);;Unknown
Virtual Z-Machine Emulator v0.63 (2001)(M.V. Vishnevsky);;Unknown
Virtual Z-Machine Emulator v0.64 (2001)(M.V. Vishnevsky);;Unknown
VK Devpac v7.8 (1985)(Racunari);;Unknown
VTX Editor v4.6 (1985)(D. Gorski);;Unknown
White Lightning Character Demo (1984)(Oasis Software);;Unknown
White Lightning v2 (1984)(Oasis Software);;Unknown
Winnings Calculator (19xx)(-);;Unknown
Writer Communication Program, The (1985)(Gianluca Carri);;Unknown
Xyad Plot (19xx)(-);;Unknown
YS MegaBasic v1.1 (1984)(Your Sinclair);;Unknown
YS MegaBasic v4.0 (1985)(Your Sinclair);;Unknown
YS Sprites (1987)(Owen, Simon);;Unknown
Z5 Horse Forecaster (1982)(Bureau of Information Science);;Unknown
Z80 Emulator v1.45 - PC Tape Adapter Diagram (1992)(Gerton Lunter);;Unknown
Z80 Emulator v2.0 - PC Tape Adapter Diagram (1993)(Gerton Lunter);;Unknown
Z80 Emulator v3.0 - PC Tape Adapter Diagram (1994)(Gerton Lunter);;Unknown
Zegar 687 (1987)(Janusz Gajewicz);;Unknown
Zen and the Art of Paint Drying (1997)(CSSCGC);;Unknown
Zip Compiler v1.3 (1984)(Goodwin, Simon N.);;Unknown
Zip Compiler v2 (1984)(Goodwin, Simon N.);;Unknown
Zoom (1985)(Hackers Software);;Unknown
Zoom (1987)(Omikron-Software);;Unknown
ZX Amp v1.00 (2000)(Stall Studio);;Unknown
ZX Spectrum Monitor & Dissasembler (1982)(Crystal Computing);;Unknown
ZX Spectrum Speech (1982)(-);;Unknown
ZX Turbo Assembler v3.0 (19xx)(-);;Unknown
ZX-Navigator v1.2 (2001)(Explosive Team);;Unknown
ZX-Navigator v1.3 (2001)(Explosive Team);;Unknown
ZX-Windows v1.4 (1999)(Myth);;Unknown
ZX-Windows v1.6 (2001)(Myth);;Unknown
ZZZ-UNK-Antal (19xx)(-);;Unknown
ZZZ-UNK-Asm (19xx)(-);;Unknown
ZZZ-UNK-Assembler (19xx)(-);;Unknown
ZZZ-UNK-Assembler-Another (19xx)(-);;Unknown
ZZZ-UNK-AUTOEX---EC (19xx)(-);;Unknown
ZZZ-UNK-Beg (19xx)(-);;Unknown
ZZZ-UNK-Break32 (19xx)(-);;Unknown
ZZZ-UNK-Chunks (1)(-);;Unknown
ZZZ-UNK-Chunks (19xx)(-);;Unknown
ZZZ-UNK-Copy Sc (19xx)(-);;Unknown
ZZZ-UNK-Corewars (19xx)(-);;Unknown
ZZZ-UNK-DCOPY (19xx)(-);;Unknown
ZZZ-UNK-DiskDoctor (19xx)(-);;Unknown
ZZZ-UNK-Enima (19xx)(-);;Unknown
ZZZ-UNK-Epson (19xx)(-);;Unknown
ZZZ-UNK-Error (19xx)(-);;Unknown
ZZZ-UNK-FILER (19xx)(-);;Unknown
ZZZ-UNK-FORMAT (19xx)(-);;Unknown
ZZZ-UNK-FUNSCH_4 (19xx)(-);;Unknown
ZZZ-UNK-Fytale (19xx)(-);;Unknown
ZZZ-UNK-Gens31 (19xx)(-);;Unknown
ZZZ-UNK-Gens32 (19xx)(-);;Unknown
ZZZ-UNK-Gol (19xx)(-);;Unknown
ZZZ-UNK-Gyufa (19xx)(-);;Unknown
ZZZ-UNK-Hacker (19xx)(-);;Unknown
ZZZ-UNK-Header2 (19xx)(-);;Unknown
ZZZ-UNK-hungaro@ (19xx)(-);;Unknown
ZZZ-UNK-Katlan (19xx)(-);;Unknown
ZZZ-UNK-Kutyus (19xx)(-);;Unknown
ZZZ-UNK-menu2 (19xx)(-);;Unknown
ZZZ-UNK-Norden (19xx)(-);;Unknown
ZZZ-UNK-Oz_demo (19xx)(-);;Unknown
ZZZ-UNK-PATCH (19xx)(-);;Unknown
ZZZ-UNK-Pixels (19xx)(-);;Unknown
ZZZ-UNK-Planets2 (19xx)(-);;Unknown
ZZZ-UNK-RunOpus (19xx)(-);;Unknown
ZZZ-UNK-Savespec (19xx)(-);;Unknown
ZZZ-UNK-SPRITES (19xx)(-);;Unknown
ZZZ-UNK-SPRITES2 (19xx)(-);;Unknown
ZZZ-UNK-Tascode (19xx)(-);;Unknown
ZZZ-UNK-TextTrans (19xx)(-);;Unknown
ZZZ-UNK-TLWORD (19xx)(-);;Unknown
ZZZ-UNK-Ujbetu (19xx)(-);;Unknown
ZZZ-UNK-ysspeedlockhacker (19xx)(-);;Unknown
128 Colour (19xx)(-);;Unknown Games
15 OS Betu Puzzle (1998)(Laszlo Nyitrai);;Unknown Games
1D Tetris (1998)(CSSCGC);;Unknown Games
2D Mini Maze (1996)(CSSCGC);;Unknown Games
3D Maze (1996)(CSSCGC);;Unknown Games
3D Strategy - Intro (1983)(Quicksilva);;Unknown Games
3D Tennis (19xx)(-);;Unknown Games
3-D Tic-Tac-Toe (1983)(Ansgar Zerfass);;Unknown Games
500 Millas Indianapolis (19xx)(-);;Unknown Games
9-Hole Golf (1986)(Galileo);;Unknown Games
A Day in the Life of Mike the Mole (1999)(CSSCGC);;Unknown Games
A Treat! (1985)(Firebird Software);;Unknown Games
Aberdeen (1999)(CSSCGC);;Unknown Games
Abyss - Intro (1984)(CCS);53;Unknown Games
Academy - Tau Ceti II - Mission Don't Panic (1987)(CRL Group);5156;Unknown Games
Academy - Tau Ceti II - Mission If It Moves... (1987)(CRL Group);5156;Unknown Games
Academy - Tau Ceti II - Mission The Sands of Time (1987)(CRL Group);5156;Unknown Games
ACE - Air Combat Emulator (1987)(Zafiro Software Division);;Unknown Games
ACE 2088 - The Space-Flight Combat Simulation (1988)(Cascade Games);61;Unknown Games
Advanced Advocacy Simulator (1997)(CSSCGC);;Unknown Games
Advanced Binary Simulator (1998)(CSSCGC);;Unknown Games
Advanced Coin Simulator (19xx)(Codehamsters);;Unknown Games
Advanced Death Simulator (1998)(CSSCGC);;Unknown Games
Advanced Nether Earth (1998)(Eternity Industry);;Unknown Games
Advanced Pro Wife Simulator (1999)(CSSCGC);;Unknown Games
Advanced Road Rage Simulator (1997)(CSSCGC);;Unknown Games
Advanced Wallpaper Simulator (1998)(CSSCGC);;Unknown Games
Advanced W-nking Simulator (1998)(CSSCGC);;Unknown Games
Advanced Year 2000 Simulator (1999)(Rob Erlich);;Unknown Games
Adventure Lister (19xx)(-);;Unknown Games
Adventure Tutor (19xx)(-);;Unknown Games
Air Fire (19xx)(Rebit Soft Bank);;Unknown Games
Airport '82 - Intro (1982)(JRS Software);123;Unknown Games
Alchemist Puzzle (1995)(Vaxalon);;Unknown Games
Alien Death Mine Massacre XII (1997)(CSSCGC);;Unknown Games
Alkash (2002)(Ellipse);;Unknown Games
Allo Call (19xx)(-);;Unknown Games
Amazing Voyage (1984)(-);;Unknown Games
Andrew's (1997)(CSSCGC);;Unknown Games
Android One - The Reactor Run - Intro (1983)(Vortex Software);190;Unknown Games
Andromeda Chess (1984)(Andromeda);;Unknown Games
Anthea Turner's National Lottery Simulator (1996)(CSSCGC);;Unknown Games
APB - All Points Bulletin (1989)(The Hit Squad);;Unknown Games
Apocalypse - Britain (1983)(Red Shift);;Unknown Games
Apocalypse - Carribean (1983)(Red Shift);;Unknown Games
Apocalypse - Europe (1983)(Red Shift);;Unknown Games
Apocalypse - London (1983)(Red Shift);;Unknown Games
Arcade Machine Test Failure Emulator (1999)(CSSCGC);;Unknown Games
Archon (1983)(The Ramjam Corporation);;Unknown Games
Arkanods (19xx)(-);;Unknown Games
Arklay FC (1999)(CSSCGC);;Unknown Games
Asocijacije (1998)(Nikola Alivojvodic);;Unknown Games
Asteroids (1983)(P.S. Newby);;Unknown Games
Astral Invasion (1982)(Astral Software);;Unknown Games
Ataque Alienigena (19xx)(-);;Unknown Games
Aterrizaje (19xx)(-);;Unknown Games
Athelete (1984)(Buffer Micro);;Unknown Games
Atrapada (19xx)(-);;Unknown Games
Autostop Galactico (1983)(Ventamatic);;Unknown Games
Aventuras em Serra Pelada (19xx)(Metalsoft);;Unknown Games
Aventuras na Selva (19xx)(Metalsoft);;Unknown Games
Aztec Adventure (1984)(Hill MacGibbon);;Unknown Games
Back 9, The (19xx)(-);;Unknown Games
Bala (19xx)(-);;Unknown Games
Ballenas (19xx)(-);;Unknown Games
Banda, La (1985)(Stars);;Unknown Games
Barrel Jump (1983)(Cascade Games);;Unknown Games
Bash 'n' Grab (1997)(CSSCGC);;Unknown Games
Batalla EN (1983)(Joaquin Fuster);;Unknown Games
Batspil (19xx)(-);;Unknown Games
Battle 1917 - Intro (1983)(CCS);448;Unknown Games
Battle Ships - Modem Version (1988)(Encore);;Unknown Games
Battlecars - Designer (1984)(Games Workshop);;Unknown Games
Bearings (19xx)(-);;Unknown Games
Bennie the Burglar (1987)(MB - APG Software);;Unknown Games
Benny Bunny - Haunted Belltower (19xx)(-);;Unknown Games
Bentley Bear (19xx)(-);;Unknown Games
