TOSEC path;WoS FTP path;Original TOSEC game name;ZXDB-based TOSEC game name;ZXDB ID;ZXDB release ID;WoS URL
tosec\Games\[TZX]\Adidas Championship Football (1990)(Erbe Software)[re-release].zip;/pub/sinclair/games/a/AdidasChampionshipFootball(Musical1S.A.).tzx.zip;Adidas Championship Football (1990)(Erbe Software);Adidas Championship Football (1990)(Musical 1);0000085;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0000085
tosec\Games\[TAP]\Adidas Championship Tie-Break (1990)(Ocean).zip;/pub/sinclair/games/a/AdidasChampionshipTie-Break.tap.zip;Adidas Championship Tie-Break (1990)(Ocean);Adidas Championship Tie-Break (1990)(Ocean Software);0000087;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000087
tosec\Games\[DSK]\Adidas Championship Tie-Break (1990)(Ocean).zip;/pub/sinclair/games/a/AdidasChampionshipTie-Break.dsk.zip;Adidas Championship Tie-Break (1990)(Ocean);Adidas Championship Tie-Break (1990)(Ocean Software);0000087;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000087
tosec\Games\[TZX]\Adidas Championship Tie-Break (1990)(Ocean).zip;/pub/sinclair/games/a/AdidasChampionshipTie-Break.tzx.zip;Adidas Championship Tie-Break (1990)(Ocean);Adidas Championship Tie-Break (1990)(Ocean Software);0000087;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000087
tosec\Games\[TZX]\Adidas Championship Tie-Break (1990)(Erbe Software)[re-release].zip;/pub/sinclair/games/a/AdidasChampionshipTie-Break(Musical1S.A.).tzx.zip;Adidas Championship Tie-Break (1990)(Erbe Software);Adidas Championship Tie-Break (1990)(Musical 1);0000087;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0000087
tosec\Games\[TZX]\Admiral Graf Spee (1982)(Temptation Software).zip;/pub/sinclair/games/a/AdmiralGrafSpee.tzx.zip;Admiral Graf Spee (1982)(Temptation Software);Admiral Graf Spee (1983)(Temptation Software);0000088;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000088
tosec\Games\[Z80]\Admiral Graf Spee (1982)(Temptation Software)[a].zip;/pub/sinclair/games/a/AdmiralGrafSpee.z80.zip;Admiral Graf Spee (1982)(Temptation Software);Admiral Graf Spee (1983)(Temptation Software);0000088;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000088
tosec\Games\[TAP]\Advanced Lawnmower Simulator II (1990)(JA Software)[128K].zip;/pub/sinclair/games/a/AdvancedLawnmowerSimulatorII.tap.zip;Advanced Lawnmower Simulator II (1990)(JA Software);Advanced Lawnmower Simulator II (1990)(J. Aron Software);0000090;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000090
tosec\Games\[TAP]\Adventures of Saint Bernard, The (1983)(Carnell Software).zip;/pub/sinclair/games/a/AdventuresOfSt.BernardThe.tap.zip;Adventures of Saint Bernard, The (1983)(Carnell Software);Adventures of St. Bernard, The (1983)(Carnell Software);0000097;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000097
tosec\Games\[Z80]\Aegean Voyage (1984)(Spinnaker Software)[a].zip;/pub/sinclair/games/a/AegeanVoyage.z80.zip;Aegean Voyage (1984)(Spinnaker Software);Aegean Voyage (1984)(Spinnaker Software Corporation);0000099;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000099
tosec\Games\[TZX]\Aegean Voyage (1984)(Spinnaker Software).zip;/pub/sinclair/games/a/AegeanVoyage.tzx.zip;Aegean Voyage (1984)(Spinnaker Software);Aegean Voyage (1984)(Spinnaker Software Corporation);0000099;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000099
tosec\Games\[TZX]\After The War (1989)(Dinamic Software)(ES)(Side A)[Small Case].zip;/pub/sinclair/games/a/AfterTheWar(SmallCase).tzx.zip;After The War (1989)(Dinamic Software);After the War (1989)(Dinamic Software);0000101;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000101
tosec\Games\[TZX]\After The War (1989)(Dinamic Software)(ES)(Side B)[Small Case].zip;/pub/sinclair/games/a/AfterTheWar(SmallCase).tzx.zip;After The War (1989)(Dinamic Software);After the War (1989)(Dinamic Software);0000101;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000101
tosec\Games\[TAP]\Agent Orange (1987)(A & F Software).zip;/pub/sinclair/games/a/AgentOrange.tap.zip;Agent Orange (1987)(A & F Software);Agent Orange (1987)(A'n'F Software);0000107;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000107
tosec\Games\[TZX]\Agent Orange (1987)(A & F Software).zip;/pub/sinclair/games/a/AgentOrange.tzx.zip;Agent Orange (1987)(A & F Software);Agent Orange (1987)(A'n'F Software);0000107;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000107
tosec\Games\[TAP]\Agent-X in The Brain Drain Caper (1986)(Mastertronic).zip;/pub/sinclair/games/a/AgentX.tap.zip;Agent-X in The Brain Drain Caper (1986)(Mastertronic);Agent X (1986)(Mastertronic);0000109;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000109
tosec\Games\[TZX]\Agent-X in The Brain Drain Caper (1986)(Mastertronic)[a2].zip;/pub/sinclair/games/a/AgentX.tzx.zip;Agent-X in The Brain Drain Caper (1986)(Mastertronic);Agent X (1986)(Mastertronic);0000109;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000109
tosec\Games\[TZX]\Agent-X in The Brain Drain Caper (1986)(Dro Soft)(Side A).zip;/pub/sinclair/games/a/AgentX(DroSoft).tzx.zip;Agent-X in The Brain Drain Caper (1986)(Dro Soft);Agent X (1986)(Dro Soft);0000109;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0000109
tosec\Games\[TZX]\Agent-X in The Brain Drain Caper (1986)(Dro Soft)(Side B).zip;/pub/sinclair/games/a/AgentX(DroSoft).tzx.zip;Agent-X in The Brain Drain Caper (1986)(Dro Soft);Agent X (1986)(Dro Soft);0000109;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0000109
tosec\Games\[TZX]\Agent-X II (1987)(Dro Soft)[48-128K][re-release].zip;/pub/sinclair/games/a/AgentXII(DroSoft).tzx.zip;Agent-X II (1987)(Dro Soft);Agent X II (1987)(Dro Soft);0000111;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0000111
tosec\Games\[TAP]\Air Defence (1984)(CCS).zip;/pub/sinclair/games/a/AirDefence.tap.zip;Air Defence (1984)(CCS);Air Defence (1985)(CCS);0000114;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000114
tosec\Games\[DSK]\Airborne Ranger (1988)(Microprose Software)(Side A).zip;/pub/sinclair/games/a/AirborneRanger.dsk.zip;Airborne Ranger (1988)(Microprose Software);Airborne Ranger (1988)(MicroProse Software);0000117;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000117
tosec\Games\[DSK]\Airborne Ranger (1988)(Microprose Software)(Side B).zip;/pub/sinclair/games/a/AirborneRanger.dsk.zip;Airborne Ranger (1988)(Microprose Software);Airborne Ranger (1988)(MicroProse Software);0000117;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000117
tosec\Games\[TZX]\Airborne Ranger (1988)(Erbe Software)(Tape 1 of 2 Side A)[re-release].zip;/pub/sinclair/games/a/AirborneRanger(ErbeSoftwareS.A.).tzx.zip;Airborne Ranger (1988)(Erbe Software);Airborne Ranger (1990)(Erbe Software);0000117;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0000117
tosec\Games\[TZX]\Airborne Ranger (1988)(Erbe Software)(Tape 1 of 2 Side B)[re-release].zip;/pub/sinclair/games/a/AirborneRanger(ErbeSoftwareS.A.).tzx.zip;Airborne Ranger (1988)(Erbe Software);Airborne Ranger (1990)(Erbe Software);0000117;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0000117
tosec\Games\[TZX]\Airborne Ranger (1988)(Erbe Software)(Tape 2 of 2 Side A)[re-release].zip;/pub/sinclair/games/a/AirborneRanger(ErbeSoftwareS.A.).tzx.zip;Airborne Ranger (1988)(Erbe Software);Airborne Ranger (1990)(Erbe Software);0000117;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0000117
tosec\Games\[TZX]\Airborne Ranger (1988)(Erbe Software)(Tape 2 of 2 Side B)[re-release].zip;/pub/sinclair/games/a/AirborneRanger(ErbeSoftwareS.A.).tzx.zip;Airborne Ranger (1988)(Erbe Software);Airborne Ranger (1990)(Erbe Software);0000117;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0000117
tosec\Games\[TZX]\Airborne Ranger (1988)(Kixx)(Side A)[re-release].zip;/pub/sinclair/games/a/AirborneRanger(Kixx).tzx.zip;Airborne Ranger (1988)(Kixx);Airborne Ranger (1992)(Kixx);0000117;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0000117
tosec\Games\[TZX]\Airborne Ranger (1988)(Kixx)(Side B)[re-release].zip;/pub/sinclair/games/a/AirborneRanger(Kixx).tzx.zip;Airborne Ranger (1988)(Kixx);Airborne Ranger (1992)(Kixx);0000117;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0000117
tosec\Games\[TAP]\Air Force (1984)(Piper Books).zip;/pub/sinclair/games/a/Aircraft.tap.zip;Air Force (1984)(Piper Books);Aircraft (1984)(Piper Software);0000119;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000119
tosec\Games\[TZX]\Air Force (1984)(Piper Books).zip;/pub/sinclair/games/a/Aircraft.tzx.zip;Air Force (1984)(Piper Books);Aircraft (1984)(Piper Software);0000119;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000119
tosec\Games\[TZX]\Piloto de Linea (1984)(Microparadise Software)(es)[aka Airliner].zip;/pub/sinclair/games/a/Airliner(PilotoDeLinea)(MicroparadiseSoftware).tzx.zip;Piloto de Linea (1984)(Microparadise Software);Airliner (1984)(Microparadise Software);0000122;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0000122
tosec\Games\[TAP]\Airliner - BA-111 Simulator (1982)(Protek Computing).zip;/pub/sinclair/games/a/Airliner(ProtekComputingLtd).tap.zip;Airliner - BA-111 Simulator (1982)(Protek Computing);Airliner (1982)(Protek Computing);0000122;3;http://www.worldofspectrum.org/infoseekid.cgi?id=0000122
tosec\Games\[TZX]\Airliner - BA-111 Simulator (1982)(Protek Computing).zip;/pub/sinclair/games/a/Airliner(ProtekComputingLtd.).tzx.zip;Airliner - BA-111 Simulator (1982)(Protek Computing);Airliner (1982)(Protek Computing);0000122;3;http://www.worldofspectrum.org/infoseekid.cgi?id=0000122
tosec\Games\[TAP]\Air-Raid (1983)(CCS).zip;/pub/sinclair/games/a/AirRaid.tap.zip;Air-Raid (1983)(CCS);Air Raid (1983)(CCS);0000125;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000125
tosec\Games\[TZX]\Air-Raid (1983)(CCS).zip;/pub/sinclair/games/a/AirRaid.tzx.zip;Air-Raid (1983)(CCS);Air Raid (1983)(CCS);0000125;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000125
tosec\Games\[TZX]\Air-Raid (1983)(Pulsonic)[re-release].zip;/pub/sinclair/games/a/AirRaid(Pulsonic).tzx.zip;Air-Raid (1983)(Pulsonic);Air Raid (1983)(Pulsonic);0000125;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0000125
tosec\Games\[TAP]\Airspeeder (19xx)(Fiedrich Zohmann)(de).zip;/pub/sinclair/games/a/Airspeeder.tap.zip;Airspeeder (19xx)(Fiedrich Zohmann);Airspeeder (19xx)(Friedrich Zohmann);0000126;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000126
tosec\Games\[TZX]\Airwolf (1984)(Encore)[re-release].zip;/pub/sinclair/games/a/Airwolf(Encore).tzx.zip;Airwolf (1984)(Encore);Airwolf (1988)(Encore);0000127;3;http://www.worldofspectrum.org/infoseekid.cgi?id=0000127
tosec\Games\[TZX]\Airwolf (1985)(Zafiro Software Division).zip;/pub/sinclair/games/a/Airwolf(ZafiChip).tzx.zip;Airwolf (1985)(Zafiro Software Division);Airwolf (1985)(Zafi Chip);0000127;5;http://www.worldofspectrum.org/infoseekid.cgi?id=0000127
tosec\Games\[TAP]\Airwolf II (1987)(Encore).zip;/pub/sinclair/games/a/AirwolfII.tap.zip;Airwolf II (1987)(Encore);Airwolf II (1987)(Hit-Pak);0000128;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000128
tosec\Games\[TZX]\Airwolf II (1987)(Encore)[a].zip;/pub/sinclair/games/a/AirwolfII(Encore).tzx.zip;Airwolf II (1987)(Encore);Airwolf II (1991)(Encore);0000128;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0000128
tosec\Applications\[TAP]\Aj-Mu-Ku Loto (1987)(Samir Ribic - Kapic Emir)(bs).zip;/pub/sinclair/utils/Aj-Mu-KuLoto.tap.zip;Aj-Mu-Ku Loto (1987)(Samir Ribic - Kapic Emir);Aj-Mu-Ku Loto (1987)(Ribic Samir);0000132;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000132
tosec\Games\[TAP]\Alcatraz Harry 2 - The Doomsday Mission (1984)(Scorpio Gamesworld).zip;/pub/sinclair/games/a/AlcatrazII.tap.zip;Alcatraz Harry 2 - The Doomsday Mission (1984)(Scorpio Gamesworld);Alcatraz II (1984)(Scorpio Gamesworld);0000138;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000138
tosec\Games\[TZX]\Alcatraz Harry 2 - The Doomsday Mission (1984)(Scorpio Gamesworld).zip;/pub/sinclair/games/a/AlcatrazII.tzx.zip;Alcatraz Harry 2 - The Doomsday Mission (1984)(Scorpio Gamesworld);Alcatraz II (1984)(Scorpio Gamesworld);0000138;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000138
tosec\Games\[TAP]\Alien (1982)(Chin).zip;/pub/sinclair/games/a/Alien_2.tap.zip;Alien (1982)(Chin);Alien (1982)(JRS Software);0000144;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000144
tosec\Games\[TZX]\Alien (1985)(Mind Games).zip;/pub/sinclair/games/a/Alien.tzx.zip;Alien (1985)(Mind Games);Alien (1984)(Mind Games);0000145;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000145
tosec\Games\[TAP]\Alien Attack (1983)(Cascade Games)[16K].zip;/pub/sinclair/games/a/AlienAttack.tap.zip;Alien Attack (1983)(Cascade Games);Alien Attack (1983)(A.C.E.);0000146;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000146
tosec\Games\[TZX]\Alien Attack (1983)(A.C.E. Software).zip;/pub/sinclair/games/a/AlienAttack.tzx.zip;Alien Attack (1983)(A.C.E. Software);Alien Attack (1983)(A.C.E.);0000146;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000146
tosec\Games\[TAP]\Alien Destroyer (1984)(Kuma Computers).zip;/pub/sinclair/games/a/AlienDestroyer.tap.zip;Alien Destroyer (1984)(Kuma Computers);Alien Destroyer (1984)(Sinclair Research);0000148;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000148
tosec\Games\[TZX]\Alien Destroyer (1984)(Kuma Computers).zip;/pub/sinclair/games/a/AlienDestroyer.tzx.zip;Alien Destroyer (1984)(Kuma Computers);Alien Destroyer (1984)(Sinclair Research);0000148;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000148
tosec\Games\[TZX]\Alien Highway - Encounter 2 (1986)(Vortex Software).zip;/pub/sinclair/games/a/AlienHighway.tzx.zip;Alien Highway - Encounter 2 (1986)(Vortex Software);Alien Highway (1986)(Vortex Software);0000151;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000151
tosec\Games\[TZX]\Alien Highway - Encounter 2 (1986)(Americana Software)[re-release].zip;/pub/sinclair/games/a/AlienHighway(AmericanaSoftwareLtd).tzx.zip;Alien Highway - Encounter 2 (1986)(Americana Software);Alien Highway (1986)(Americana Software);0000151;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0000151
tosec\Games\[TAP]\Alien Storm (1991)(U.S. Gold)[128K].zip;/pub/sinclair/games/a/AlienStorm.tap.zip;Alien Storm (1991)(U.S. Gold);Alien Storm (1991)(US Gold);0000155;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000155
tosec\Games\[TZX]\Alien Storm (1991)(U.S. Gold)(Side A)[128K].zip;/pub/sinclair/games/a/AlienStorm.tzx.zip;Alien Storm (1991)(U.S. Gold);Alien Storm (1991)(US Gold);0000155;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000155
tosec\Games\[TZX]\Alien Storm (1991)(U.S. Gold)(Side B)[128K].zip;/pub/sinclair/games/a/AlienStorm.tzx.zip;Alien Storm (1991)(U.S. Gold);Alien Storm (1991)(US Gold);0000155;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000155
tosec\Games\[TAP]\Alien Syndrome (1987)(ACE Software)[a2].zip;/pub/sinclair/games/a/AlienSyndrome.tap.zip;Alien Syndrome (1987)(ACE Software);Alien Syndrome (1988)(ACE Software);0000157;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000157
tosec\Games\[DSK]\Alien Syndrome (1987)(ACE Software).zip;/pub/sinclair/games/a/AlienSyndrome.dsk.zip;Alien Syndrome (1987)(ACE Software);Alien Syndrome (1988)(ACE Software);0000157;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000157
tosec\Games\[TZX]\Alien Syndrome (1987)(ACE Software).zip;/pub/sinclair/games/a/AlienSyndrome.tzx.zip;Alien Syndrome (1987)(ACE Software);Alien Syndrome (1988)(ACE Software);0000157;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000157
tosec\Covertapes\[TAP]\Aliquids Simplex (1984)(Your Computer).zip;/pub/sinclair/games/a/AliquidSimplex.tap.zip;Aliquids Simplex (1984)(Your Computer);Aliquid Simplex (1984)(Your Computer);0000164;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000164
tosec\Covertapes\[Z80]\Aliquids Simplex (1984)(Your Computer)(es)[a].zip;/pub/sinclair/games/a/AliquidSimplex(unknown).z80.zip;Aliquids Simplex (1984)(Your Computer);Aliquid Simplex (1984)(Your Computer);0000164;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0000164
tosec\Games\[TZX]\All or Nothing (1984)(Abbex Electronics).zip;/pub/sinclair/games/a/AllOrNothing(PrismLeisureCorporationPLC).tzx.zip;All or Nothing (1984)(Abbex Electronics);All or Nothing (1984)(Prism Leisure Corporation);0000167;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0000167
tosec\Games\[DSK]\All American Basketball (1992)(Zeppelin Games)(Side A)[master disk].zip;/pub/sinclair/games/a/All-AmericanBasketball(MasterDisk).dsk.zip;All American Basketball (1992)(Zeppelin Games);All-American Basketball (1992)(Zeppelin Games);0000168;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000168
tosec\Games\[DSK]\All American Basketball (1992)(Zeppelin Games)(Side B)[master disk].zip;/pub/sinclair/games/a/All-AmericanBasketball(MasterDisk).dsk.zip;All American Basketball (1992)(Zeppelin Games);All-American Basketball (1992)(Zeppelin Games);0000168;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000168
tosec\Games\[TAP]\Android One - The Reactor Run (1983)(Vortex Software).zip;/pub/sinclair/games/a/AndroidOne.tap.zip;Android One - The Reactor Run (1983)(Vortex Software);Android One (1983)(Vortex Software);0000190;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000190
tosec\Games\[TZX]\Android One - The Reactor Run (1983)(Vortex Software)[a2].zip;/pub/sinclair/games/a/AndroidOne.tzx.zip;Android One - The Reactor Run (1983)(Vortex Software);Android One (1983)(Vortex Software);0000190;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000190
tosec\Games\[TZX]\Android One - The Reactor Run (1983)(Kempsoft)[re-release].zip;/pub/sinclair/games/a/AndroidOne(Kempsoft).tzx.zip;Android One - The Reactor Run (1983)(Kempsoft);Android One (1983)(Kempsoft);0000190;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0000190
tosec\Games\[TZX]\Android One - The Reactor Run (1983)(Ventamatic)(es)[re-release].zip;/pub/sinclair/games/a/AndroidOne(Ventamatic).tzx.zip;Android One - The Reactor Run (1983)(Ventamatic);Android One (1983)(Ventamatic);0000190;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0000190
tosec\Games\[TAP]\Android 2 (1983)(Vortex Software).zip;/pub/sinclair/games/a/AndroidTwo.tap.zip;Android 2 (1983)(Vortex Software);Android Two (1983)(Vortex Software);0000192;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000192
tosec\Games\[TZX]\Android 2 (1983)(Vortex Software)[a].zip;/pub/sinclair/games/a/AndroidTwoV1.tzx.zip;Android 2 (1983)(Vortex Software);Android Two (1983)(Vortex Software);0000192;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000192
tosec\Games\[TZX]\Android 2 v2 (1983)(Vortex Software).zip;/pub/sinclair/games/a/AndroidTwoV2.tzx.zip;Android 2 v2 (1983)(Vortex Software);Android Two (1983)(Vortex Software);0000192;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000192
tosec\Games\[TZX]\Android 2 (1983)(Aackosoft)[re-release].zip;/pub/sinclair/games/a/AndroidTwo(Aackosoft).tzx.zip;Android 2 (1983)(Aackosoft);Android Two (1983)(Aackosoft);0000192;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0000192
tosec\Games\[Z80]\Android 2 (1983)(Ventamatic)(es)[a][re-release].zip;/pub/sinclair/games/a/AndroidTwo(Ventamatic).z80.zip;Android 2 (1983)(Ventamatic);Android Two (1983)(Ventamatic);0000192;3;http://www.worldofspectrum.org/infoseekid.cgi?id=0000192
tosec\Games\[TAP]\Android Pit Rescue (1983)(Abacus Programs)[16K].zip;/pub/sinclair/games/a/AndroidPitRescue.tap.zip;Android Pit Rescue (1983)(Abacus Programs);Android Pit Rescue (1982)(Abacus Programs);0000195;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000195
tosec\Games\[TAP]\Androids (1982)(Sunshine Books)[16K].zip;/pub/sinclair/games/a/Androids.tap.zip;Androids (1982)(Sunshine Books);Androids (1983)(Sunshine Books);0000197;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000197
tosec\Games\[TZX]\Androids (1982)(Sunshine Books)[16K].zip;/pub/sinclair/games/a/Androids.tzx.zip;Androids (1982)(Sunshine Books);Androids (1983)(Sunshine Books);0000197;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000197
tosec\Games\[TZX]\Andy Capp (1988)(Mirrorsoft)[a2].zip;/pub/sinclair/games/a/AndyCapp(AlternativeSoftwareLtd).tzx.zip;Andy Capp (1988)(Mirrorsoft);Andy Capp (1988)(Alternative Software);0000200;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0000200
tosec\Games\[TZX]\Angel Nieto Pole 500cc (1990)(Opera Soft)(es).zip;/pub/sinclair/games/a/AngelNietoPole500(LargeCardboardCase).tzx.zip;Angel Nieto Pole 500cc (1990)(Opera Soft);Angel Nieto Pole 500 (1990)(Opera Soft);0000203;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000203
tosec\Games\[TZX]\Angel Nieto Pole 500cc (1990)(Opera Soft)(+2a)(es).zip;/pub/sinclair/games/a/AngelNietoPole500(LargeCardboardCase).tzx.zip;Angel Nieto Pole 500cc (1990)(Opera Soft);Angel Nieto Pole 500 (1990)(Opera Soft);0000203;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0000203
